945,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15789,GAINES
962,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
971,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
985,011HO15813,INTEREST,011HO15789,GAINES,011HO12155,ALTUVE
991,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15789,GAINES
995,011HO15813,INTEREST,011HO15801,CITRINE,011HO12155,ALTUVE
999,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15789,GAINES
1002,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15789,GAINES
1004,011HO12155,ALTUVE,011HO15801,CITRINE,011HO12327,MORRIS
1013,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1014,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1016,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1018,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15789,GAINES
1030,011HO15813,INTEREST,011HO15789,GAINES,011HO12155,ALTUVE
1032,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15789,GAINES
1036,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15789,GAINES
1039,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1042,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15789,GAINES
1045,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15789,GAINES
1047,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15789,GAINES
1052,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1056,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1057,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1058,011HO15813,INTEREST,011HO15789,GAINES,011HO12155,ALTUVE
1060,011HO15813,INTEREST,011HO15789,GAINES,011HO12155,ALTUVE
1063,011HO15813,INTEREST,011HO15789,GAINES,011HO12155,ALTUVE
1066,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1067,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15789,GAINES
1070,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1079,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15789,GAINES
1080,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15789,GAINES
1083,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1090,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1092,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15789,GAINES
1094,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15789,GAINES
1095,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15789,GAINES
1097,011HO15789,GAINES,011HO15813,INTEREST,011HO15801,CITRINE
1106,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1114,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1115,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1116,011HO15789,GAINES,011HO15813,INTEREST,011HO15801,CITRINE
1118,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1120,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1124,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1131,011HO15813,INTEREST,011HO15789,GAINES,011HO12155,ALTUVE
1132,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1133,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1135,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1137,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1144,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1146,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1151,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1152,011HO15789,GAINES,011HO15813,INTEREST,011HO15801,CITRINE
1158,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15789,GAINES
1160,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15789,GAINES
1164,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1168,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1169,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1170,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15789,GAINES
1171,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1172,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1178,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1179,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1181,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1183,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1189,011HO15789,GAINES,011HO15813,INTEREST,011HO15801,CITRINE
1192,011HO15789,GAINES,011HO15813,INTEREST,011HO15801,CITRINE
1195,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1198,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1204,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15789,GAINES
1205,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15789,GAINES
1209,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1212,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1215,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1216,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1217,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1220,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1221,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1222,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1225,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1227,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1228,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1229,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15789,GAINES
1232,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1237,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1238,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1240,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1241,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1245,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1247,011HO12327,MORRIS,011HO15789,GAINES,011HO12155,ALTUVE
1252,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15789,GAINES
1254,011HO15789,GAINES,011HO15813,INTEREST,011HO15801,CITRINE
1255,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15789,GAINES
1257,011HO15789,GAINES,011HO15813,INTEREST,011HO15801,CITRINE
1259,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1260,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1264,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15789,GAINES
1269,011HO15789,GAINES,011HO15813,INTEREST,011HO15801,CITRINE
1273,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15813,INTEREST
1278,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1281,011HO12327,MORRIS,011HO15789,GAINES,011HO12155,ALTUVE
1282,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1283,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1285,011HO15813,INTEREST,011HO15789,GAINES,011HO12155,ALTUVE
1289,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1295,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1298,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1299,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1301,011HO15813,INTEREST,011HO15789,GAINES,011HO12155,ALTUVE
1303,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1304,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1309,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1315,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15789,GAINES
1319,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1320,011HO12327,MORRIS,011HO15789,GAINES,011HO12155,ALTUVE
1322,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1324,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15789,GAINES
1326,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1328,011HO15813,INTEREST,011HO15789,GAINES,011HO12155,ALTUVE
1333,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1334,011HO15789,GAINES,011HO15813,INTEREST,011HO15801,CITRINE
1336,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1338,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1339,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15789,GAINES
1340,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1341,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1349,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15789,GAINES
1351,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1355,011HO15813,INTEREST,011HO15789,GAINES,011HO12155,ALTUVE
1361,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1363,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1366,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1368,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1372,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1374,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1375,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1376,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1377,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1380,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1381,011HO15789,GAINES,011HO15813,INTEREST,011HO15801,CITRINE
1382,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1387,011HO15813,INTEREST,011HO15789,GAINES,011HO12155,ALTUVE
1388,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1391,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1392,011HO15789,GAINES,011HO15813,INTEREST,011HO15801,CITRINE
1394,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1398,011HO15789,GAINES,011HO15813,INTEREST,011HO15801,CITRINE
1400,011HO15813,INTEREST,011HO15789,GAINES,011HO12155,ALTUVE
1401,011HO15789,GAINES,011HO15813,INTEREST,011HO15801,CITRINE
1402,011HO15789,GAINES,011HO15813,INTEREST,011HO15801,CITRINE
1403,011HO15813,INTEREST,011HO15789,GAINES,011HO12155,ALTUVE
1406,011HO15789,GAINES,011HO15813,INTEREST,011HO15801,CITRINE
1409,011HO15813,INTEREST,011HO15789,GAINES,011HO12155,ALTUVE
1411,011HO12155,ALTUVE,011HO15801,CITRINE,011HO12327,MORRIS
1412,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15789,GAINES
1415,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15789,GAINES
1417,011HO15813,INTEREST,011HO15789,GAINES,011HO12155,ALTUVE
1419,011HO12155,ALTUVE,011HO15801,CITRINE,011HO12327,MORRIS
1420,011HO12155,ALTUVE,011HO15801,CITRINE,011HO12327,MORRIS
1427,011HO12155,ALTUVE,011HO15801,CITRINE,011HO12327,MORRIS
1429,011HO12155,ALTUVE,011HO12327,MORRIS,011HO15789,GAINES
1432,011HO12155,ALTUVE,011HO12327,MORRIS,011HO15789,GAINES
1433,011HO15789,GAINES,011HO15813,INTEREST,011HO15801,CITRINE
1435,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1437,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1443,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1445,011HO15813,INTEREST,011HO15789,GAINES,011HO12155,ALTUVE
1447,011HO15789,GAINES,011HO15813,INTEREST,011HO15801,CITRINE
1449,011HO12155,ALTUVE,011HO12327,MORRIS,011HO15789,GAINES
1450,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1454,011HO12327,MORRIS,011HO12155,ALTUVE,011HO15789,GAINES
1464,011HO15789,GAINES,011HO15813,INTEREST,011HO15801,CITRINE
1465,011HO15789,GAINES,011HO15813,INTEREST,011HO15801,CITRINE
1468,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1469,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1471,011HO12327,MORRIS,011HO12155,ALTUVE,011HO15789,GAINES
1479,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1480,011HO12327,MORRIS,011HO12155,ALTUVE,011HO15789,GAINES
1481,011HO12327,MORRIS,011HO15789,GAINES,011HO12155,ALTUVE
1483,011HO12327,MORRIS,011HO15789,GAINES,011HO12155,ALTUVE
1488,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15789,GAINES
1489,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1490,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15789,GAINES
1491,011HO15789,GAINES,011HO15813,INTEREST,011HO15801,CITRINE
1517,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1519,011HO15801,CITRINE,011HO15813,INTEREST,011HO15789,GAINES
1521,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1524,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1525,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1526,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1527,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1528,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1530,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1531,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1532,011HO15789,GAINES,011HO15813,INTEREST,011HO15801,CITRINE
1533,011HO15789,GAINES,011HO15813,INTEREST,011HO15801,CITRINE
1537,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15789,GAINES
1538,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1540,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1541,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1543,011HO15789,GAINES,011HO15813,INTEREST,011HO15801,CITRINE
1544,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1545,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1548,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1549,011HO15789,GAINES,011HO15813,INTEREST,011HO15801,CITRINE
1552,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1553,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1554,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1555,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1557,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1560,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1563,011HO15789,GAINES,011HO15813,INTEREST,011HO15801,CITRINE
1564,011HO15789,GAINES,011HO15813,INTEREST,011HO15801,CITRINE
1568,011HO15789,GAINES,011HO15813,INTEREST,011HO15801,CITRINE
1569,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1570,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1573,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1575,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1580,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1582,011HO15801,CITRINE,011HO15813,INTEREST,011HO15789,GAINES
1584,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1587,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15789,GAINES
1588,011HO15801,CITRINE,011HO15813,INTEREST,011HO15789,GAINES
1591,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1594,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1595,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1596,011HO15789,GAINES,011HO15813,INTEREST,011HO15801,CITRINE
1597,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15789,GAINES
1598,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15789,GAINES
1599,011HO15789,GAINES,011HO15813,INTEREST,011HO15801,CITRINE
1600,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1602,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1603,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15789,GAINES
1604,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15789,GAINES
1614,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1615,011HO15801,CITRINE,011HO15813,INTEREST,011HO15789,GAINES
1618,011HO15801,CITRINE,011HO15813,INTEREST,011HO15789,GAINES
1619,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1620,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1621,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1622,011HO15789,GAINES,011HO15813,INTEREST,011HO15801,CITRINE
1625,011HO15789,GAINES,011HO15813,INTEREST,011HO15801,CITRINE
1628,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1630,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15789,GAINES
1631,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15789,GAINES
1633,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1634,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15789,GAINES
1639,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1640,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15813,INTEREST
1641,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1644,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1646,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1650,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15789,GAINES
1651,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1653,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15813,INTEREST
1655,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1656,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15813,INTEREST
1657,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1658,011HO15801,CITRINE,011HO15813,INTEREST,011HO15789,GAINES
1659,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15789,GAINES
1661,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15789,GAINES
1662,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1663,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15789,GAINES
1666,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15789,GAINES
1667,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1669,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1673,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15789,GAINES
1674,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15813,INTEREST
1677,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1679,011HO15801,CITRINE,011HO15813,INTEREST,011HO15789,GAINES
1682,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15813,INTEREST
1685,011HO15801,CITRINE,011HO15813,INTEREST,011HO15789,GAINES
1687,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15813,INTEREST
1692,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1693,011HO15789,GAINES,011HO15813,INTEREST,011HO15801,CITRINE
1696,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1697,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15789,GAINES
1702,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15789,GAINES
1703,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15789,GAINES
1704,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1705,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1706,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1709,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15789,GAINES
1712,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15813,INTEREST
1713,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1714,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1719,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1723,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1724,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15813,INTEREST
1728,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1731,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1733,011HO15789,GAINES,011HO15813,INTEREST,011HO15801,CITRINE
1734,011HO15789,GAINES,011HO15813,INTEREST,011HO15801,CITRINE
1735,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1737,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1738,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1739,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15789,GAINES
1740,011HO15789,GAINES,011HO15801,CITRINE,011HO15813,INTEREST
1741,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15813,INTEREST
1742,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1743,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1744,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15789,GAINES
1749,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15813,INTEREST
1751,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1752,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
